dataset,model,seed,train_mse,test_mse,train_r2,test_r2,train_mae,test_mae,fit_time_s,predict_time_s
regime,RHM (original),123,2.656421129067565,2.728134460410425,0.277061461956169,0.25891495983458745,1.410171321062619,1.4208317156421677,2.1791879000375047,3.63054420001572
regime,"ACGMT (top1, no-std)",123,2.656421129067565,2.728134460410425,0.277061461956169,0.25891495983458745,1.410171321062619,1.4208317156421677,1.228505800012499,0.0035649000201374292
regime,"ACGMT (top3, std)",123,0.37394429581331146,0.41141663765205244,0.8982319709902332,0.8882405834963056,0.45115691939458535,0.4695076817919826,4.320723100041505,0.006370600021909922
regime,ACGMT (full),123,0.37470412853067914,0.3753292919293848,0.8980251843674946,0.8980435431533318,0.44746470341649586,0.44629920522362476,5.128281100012828,0.002659299992956221
regime,Ridge,456,2.747765825190689,2.6118419537427813,0.2779159177695364,0.2966561839971734,1.4419532946139262,1.4114674330820873,0.0025368999922648072,0.00031759997364133596
regime,CART,456,0.8951481076168665,0.911590432880314,0.7647644519692632,0.7545174995083752,0.7409332629409712,0.75859134630157,0.07057510002050549,0.0005096999811939895
regime,RandomForest,456,0.8000249407632819,0.8058647587306523,0.7897618240184476,0.7829884025809497,0.6907855008143658,0.7062796818047832,2.2737383999628946,0.02866310003446415
regime,GradientBoosting,456,0.20547990800176325,0.2675976728107088,0.9460020321142336,0.9279385308600127,0.360992815748052,0.41413410418474245,5.643201099999715,0.005214799952227622
regime,RHM (original),456,2.680487643521989,2.662624959390708,0.295595919325348,0.28298081097955197,1.4185099240605823,1.4144956065385406,2.921006199961994,5.109647099976428
regime,"ACGMT (top1, no-std)",456,2.680487643521989,2.662624959390708,0.295595919325348,0.28298081097955197,1.4185099240605823,1.4144956065385406,1.212846900045406,0.0034664999693632126
regime,"ACGMT (top3, std)",456,0.3783536612880815,0.3672476443349054,0.9005726202119934,0.9011037558323871,0.4544555386851805,0.4464402827770748,3.9810011999798007,0.0036512999795377254
regime,ACGMT (full),456,0.37781420163185137,0.30959457426038983,0.9007143845600314,0.9166291708569754,0.45525828451301303,0.42751193514793145,5.770773499971256,0.002389000030234456
regime,Ridge,789,2.654680452172045,2.8204511018298084,0.30161575951553443,0.2400979438711497,1.4093093231598954,1.44184587785814,0.0025547000113874674,0.0002861999673768878
regime,CART,789,0.9195215836888957,0.937102167924437,0.758095411329746,0.7475205779151448,0.7545151775684567,0.7693015997487471,0.055845600028987974,0.0006146000232547522
regime,RandomForest,789,0.8118617595304343,0.8243912289012607,0.7864181891104314,0.7778878033055652,0.7038819058683032,0.7149324765630097,3.0876712999888696,0.026376100024208426
regime,GradientBoosting,789,0.2054387989416118,0.28680422967061986,0.945953864448172,0.9227275652140321,0.36353675336836594,0.4267515262333957,4.718498100002762,0.004961400001775473
regime,RHM (original),789,2.5210876154112665,2.781709219791184,0.33676090542528214,0.2505360031590247,1.3607073807780279,1.4234064514612235,2.861816800024826,5.930164500023238
regime,"ACGMT (top1, no-std)",789,2.5210876154112665,2.781709219791184,0.33676090542528214,0.2505360031590247,1.3607073807780279,1.4234064514612237,1.1528153999825008,0.00432040001032874
regime,"ACGMT (top3, std)",789,0.33517453203029574,0.3280987437428688,0.9118234321610381,0.9116017612141026,0.43117184668168274,0.4329178035351115,2.987761099997442,0.003999300010036677
regime,ACGMT (full),789,0.3209173536037094,0.3235995720447213,0.9155741618274869,0.9128139537680103,0.43047120920620363,0.4372788421627487,5.251456999976654,0.0069281000178307295
regime,Ridge,1024,2.733218187465867,2.758300243212749,0.25330713353368317,0.29621051262569864,1.4402263341033406,1.4484805462534602,0.051778300025034696,0.000325599976349622
regime,CART,1024,0.8581475569457397,0.9865975836926111,0.7655611022620259,0.7482663428753535,0.7297626971593931,0.786784103833932,0.1663006999879144,0.0006217000191099942
regime,RandomForest,1024,0.7540199703702162,0.8643043374570134,0.7940079077365589,0.7794698716751195,0.6757783846883899,0.7263679259768615,5.186524099961389,0.048494899994693696
regime,GradientBoosting,1024,0.19567330894836907,0.2757666189591528,0.9465436515022343,0.9296372293517443,0.355175079188588,0.4206065933896352,5.586433799995575,0.007613800000399351
regime,RHM (original),1024,2.6894183225285193,2.7816395699571146,0.2652728985980627,0.2902554057277106,1.4239069856896887,1.448799254973435,6.6038857999956235,5.438724000006914
regime,"ACGMT (top1, no-std)",1024,2.6894183225285193,2.7816395699571146,0.2652728985980627,0.2902554057277106,1.4239069856896887,1.448799254973435,2.996662700024899,0.01680129999294877
regime,"ACGMT (top3, std)",1024,0.35331819198230663,0.3664502243277989,0.9034763581056919,0.9064990056240345,0.44499853374906445,0.45402145587432613,6.915101199992932,0.005649600003380328
regime,ACGMT (full),1024,0.3394966300636214,0.3192534825486194,0.9072522958392519,0.918541411371647,0.4355953620748904,0.43092257241926585,10.55700590001652,0.002943800005596131
california,Ridge,42,0.5179332149226819,0.5558034669932193,0.6125511245209703,0.575854961144014,0.5286393234711031,0.5332039182571576,0.013520700042136014,0.0009018999990075827
california,CART,42,0.5498723438429148,0.5844045983300754,0.5886585082002127,0.5540288505085005,0.5455441329806711,0.5587407879847646,0.21629319997737184,0.0012750000460073352
california,RandomForest,42,0.4978254218106846,0.5264844804059898,0.6275931060065008,0.598228881861947,0.5216638779223929,0.5320316153003126,25.115835600008722,0.09184159996220842
california,GradientBoosting,42,0.2113478144796937,0.2594939440350073,0.8418976217477535,0.8019748427064706,0.32054474998688315,0.3448512059750205,34.16459189995658,0.02390570001443848
california,RHM (original),42,0.43651823342675966,0.5131753312004831,0.6734550057915507,0.608385366918523,0.47991457138637705,0.49272587186743144,9.532359000004362,36.300991800031625
california,"ACGMT (top1, no-std)",42,0.43651823342675966,0.5131753312004831,0.6734550057915507,0.608385366918523,0.47991457138637705,0.49272587186743155,1.6410249000182375,0.007928800012450665
california,"ACGMT (top3, std)",42,0.3181525727610297,0.3434970468387513,0.762000479993501,0.7378703499880903,0.393437964422156,0.40302935977573445,3.978474900010042,0.005243599996902049
california,ACGMT (full),42,0.3869172326775292,0.4186873194462093,0.7105598899913268,0.6804911089603053,0.4449625793197632,0.4533035801873504,6.0696216999785975,0.0037693000049330294
california,Ridge,123,0.5260513255987406,0.5180225821074524,0.6050600384531066,0.6104549026001062,0.5327211669806196,0.5255539789149632,0.005315799964591861,0.000679899996612221
california,CART,123,0.552177936215614,0.5729208180242742,0.5854451414073966,0.5691722647461742,0.5469391431895962,0.555236653066466,0.10130839998601004,0.0009812999633140862
california,RandomForest,123,0.4964733367325658,0.5146745379433221,0.6272661031791025,0.6129725808540336,0.5198053553706787,0.5257362857283311,6.876038600050379,0.07138410001061857
california,GradientBoosting,123,0.21337011172386028,0.24654653301176732,0.8398095782316198,0.8146007596329972,0.3218207351697474,0.34078692080092776,10.611532900016755,0.00995640002656728
california,RHM (original),123,0.4406416280523419,9.311010808372492,0.6691824938547992,-6.001738413570884,0.48362730749946736,0.5289665488210498,1.6279955999925733,7.4377540000132285
california,"ACGMT (top1, no-std)",123,0.44064162805234197,9.31101080837249,0.6691824938547992,-6.001738413570882,0.48362730749946736,0.5289665488210498,0.6932663999614306,0.00423160003265366
california,"ACGMT (top3, std)",123,0.3223696449127896,0.30012166331269946,0.7579767430091853,0.7743130770644414,0.39400469519232895,0.3849674699002611,2.7717702999943867,0.003627500031143427
california,ACGMT (full),123,0.5279342454145035,0.5169692251443055,0.6036464116006567,0.6112470110042159,0.5316612137174912,0.5237715732098626,3.3764305000077,0.0015480999718420208
california,Ridge,456,0.5288618468582682,0.5063448039644028,0.5999204218545497,0.6303107563477546,0.5326664205499697,0.5272281036806172,0.003687299962621182,0.0005464000278152525
california,CART,456,0.5514028875069283,0.5685493226428265,0.5828683125234483,0.5848943893149942,0.5498856786746593,0.5558733887985107,0.05945639999117702,0.0005001999670639634
california,RandomForest,456,0.501075740530701,0.5123493275186953,0.6209403796448059,0.6259267718496446,0.5232351608384964,0.5286776355214868,5.26266280002892,0.02039449999574572
california,GradientBoosting,456,0.2121354583710053,0.24188068608666236,0.8395212942681636,0.8233996138730972,0.3196913431075193,0.34092307230451924,15.746393600013107,0.01905790000455454
california,RHM (original),456,0.4346584722161194,0.5037502840951968,0.6711844894188885,0.6322050506716574,0.4800920955280465,0.49047582157145597,3.9322576000122353,16.441015899996273
california,"ACGMT (top1, no-std)",456,0.4346584722161193,0.503750284095197,0.6711844894188888,0.6322050506716574,0.4800920955280464,0.49047582157145614,0.8318744000280276,0.006491699954494834
california,"ACGMT (top3, std)",456,0.32363887990556833,0.47912046351388377,0.7551698854563316,0.6501876184213529,0.39447843076552336,0.40122539094678283,3.7011726000346243,0.002784400014206767
california,ACGMT (full),456,0.35145029918906,0.33757228960540936,0.734130778625947,0.7535338697166644,0.39762911169108167,0.400845597268524,6.445145099947695,0.006870299985166639
california,Ridge,789,0.521484950218049,0.5361242607455854,0.6081293886219014,0.5983028189972845,0.529107431631673,0.5353933551008301,0.005081999988760799,0.0006844999734312296
california,CART,789,0.5448463804826867,0.5926786229975155,0.5905744084510594,0.5559288218601035,0.5451794685306279,0.5600244981403897,0.08568830002332106,0.0009582999628037214
california,RandomForest,789,0.4946348308501136,0.5376967666398753,0.6283059492069927,0.5971246011267335,0.5193614058191782,0.5343716492641378,8.48933740000939,0.07955399999627843
california,GradientBoosting,789,0.2116644261730399,0.2611335928237412,0.8409444643479325,0.8043426948138319,0.3201918624355678,0.350272413218913,14.133401899947785,0.006650499999523163
california,RHM (original),789,0.43920803225961463,0.5571003639309916,0.6699564962482979,0.5825862358561267,0.48245779858893945,0.5005534880032622,1.6001748000271618,7.198038499976974
california,"ACGMT (top1, no-std)",789,0.43920803225961463,0.5571003639309915,0.6699564962482979,0.5825862358561269,0.48245779858893945,0.500553488003262,0.8596627999795601,0.007087100006174296
california,"ACGMT (top3, std)",789,0.341427015086155,1.4071471419239707,0.7434341813951353,-0.05432095048412977,0.4141004162563848,0.43334620368524535,2.8166173999779858,0.004952399991452694
california,ACGMT (full),789,0.3443444424846675,0.364545197999333,0.7412418764056465,0.7268603771432394,0.41214089154281425,0.4213569879988542,3.8357635000138544,0.005993300001136959
california,Ridge,1024,0.525402192386113,0.5205301755849747,0.6041588276216723,0.6139759268455155,0.5314312506115908,0.5318414473908205,0.003325300000142306,0.0005017999792471528
california,CART,1024,0.5502345752163761,0.5662001873804687,0.5854499610144788,0.5801071430531108,0.5472680096788529,0.5561753297382117,0.09339299995917827,0.001028600032441318
california,RandomForest,1024,0.4970650364724384,0.5085468504878089,0.625508211353389,0.6228627352975784,0.5202666086347426,0.5285019907141724,5.005302900040988,0.03632929996820167
california,GradientBoosting,1024,0.21751443200575618,0.25393100138778374,0.8361233184366127,0.8116853084535397,0.32427996985692525,0.34648079976400925,7.1024190000025555,0.007776800019200891
california,RHM (original),1024,0.4418727941584275,0.5144290584606305,0.667090378729865,0.6185005023525649,0.48405590972411777,0.490354076820831,1.781767399981618,6.549329600005876
california,"ACGMT (top1, no-std)",1024,0.4418727941584276,0.5144290584606303,0.667090378729865,0.6185005023525652,0.48405590972411777,0.49035407682083104,1.15778050001245,0.008951299998443574
california,"ACGMT (top3, std)",1024,0.32242089544319036,0.3198687740779003,0.7570861578024963,0.762785996209118,0.39591139575720946,0.3968963805573121,2.748004699999001,0.003088099998421967
california,ACGMT (full),1024,0.40051664308005036,0.39150397568734885,0.6982483517363605,0.7096614827734742,0.44945043988978517,0.44901037143860123,3.378037999966182,0.002409400010947138
diabetes,Ridge,42,3388.18261808013,3077.41593882723,0.4424027835503954,0.41915292635986545,48.8051936622374,46.138857666974516,0.00104750000173226,0.00015689997235313058
diabetes,CART,42,2524.2545414152655,3568.9652613232283,0.5845804478210278,0.3263754171777956,40.07377018873478,47.04539158640984,0.0019761999719776213,0.00018350000027567148
diabetes,RandomForest,42,2050.900231424388,2836.7505035020235,0.6624809258640015,0.46457733976829396,37.37082724407158,43.50335789484029,0.1878836000105366,0.005714999977499247
diabetes,GradientBoosting,42,403.4225812933789,3130.4290697076626,0.9336082691701058,0.409146959487498,15.546273568009836,46.33111067870889,0.1771813000086695,0.0007330999942496419
diabetes,RHM (original),42,3424.7287442910897,3333.9869672309305,0.4363883443821802,0.3707264107404258,48.480481756073495,46.72664162163332,0.10673810000298545,0.1576274000108242
diabetes,"ACGMT (top1, no-std)",42,3424.7287442910897,3333.9869672309305,0.4363883443821802,0.3707264107404258,48.480481756073495,46.72664162163332,0.0341169000021182,0.0004977000062353909
diabetes,"ACGMT (top3, std)",42,3424.7287442910897,3333.9869672309305,0.4363883443821802,0.3707264107404258,48.480481756073495,46.72664162163332,0.10291120002511889,0.00033660000190138817
diabetes,ACGMT (full),42,3501.0155431152084,3152.974296531119,0.4238337357701205,0.4048916591688976,49.47782231378303,46.56412967351483,0.07904430001508445,0.00025270000332966447
diabetes,Ridge,123,3357.299301277101,3553.204135737771,0.4247355674113532,0.43601432971666476,48.393846715169786,50.80702554227765,0.001410700031556189,0.00019200000679120421
diabetes,CART,123,2599.5039176592804,3941.8758058346475,0.5545818194894372,0.37432205311060485,40.997400650735855,49.64684313947965,0.002088200009893626,0.00016729999333620071
diabetes,RandomForest,123,2069.498920640678,2931.0882797493114,0.6453967860797183,0.5347602544172985,37.74975901205377,44.589004250156314,0.19801860000006855,0.006752900022547692
diabetes,GradientBoosting,123,426.64295950413634,3250.508581368723,0.9268958475272888,0.4840599664436879,16.013048944918616,45.768471114787786,0.1661411999957636,0.001019100018311292
diabetes,RHM (original),123,3388.6719660311583,3367.7912829147,0.4193599435634374,0.4654441592687607,48.29532879049662,46.77949833469663,0.07851200003642589,0.13280580000719056
diabetes,"ACGMT (top1, no-std)",123,3388.6719660311574,3367.7912829147,0.41935994356343753,0.4654441592687607,48.29532879049663,46.77949833469663,0.02761839999584481,0.0006907000206410885
diabetes,"ACGMT (top3, std)",123,3422.878732816677,3374.6492882296875,0.41349870376331654,0.46435561592122887,48.14878386916671,49.513577352951295,0.06762149999849498,0.0006187999970279634
diabetes,ACGMT (full),123,3482.614147512022,3725.443363007851,0.40326319707879377,0.40867549627786204,49.470064956255385,52.1569246780788,0.060701899987179786,0.00010900001507252455
diabetes,Ridge,456,3382.5223354665623,3369.036635061663,0.4254248046092277,0.43758206849341674,48.996907154050405,46.873051514233126,0.0008795000030659139,0.00012099999003112316
diabetes,CART,456,2326.129297148189,4201.649426395454,0.6048699571325173,0.2985879242996413,38.74421807851935,48.54473949692068,0.0015177999739535153,0.00014870002632960677
diabetes,RandomForest,456,1972.853745646223,3444.6928208963473,0.664879426073105,0.42495222793306264,36.89823925599688,47.55848331423835,0.27545749995624647,0.00906150002265349
diabetes,GradientBoosting,456,351.3671820472144,4389.558919806849,0.9403146979513333,0.2672188179221583,14.547119086795739,51.46957927338428,0.2081369999796152,0.0009487000061199069
diabetes,RHM (original),456,3366.4277765193933,3749.3385368242075,0.4281587213242293,0.3740954899530219,47.74079632912379,49.93161868083849,0.07149820000631735,0.11658560001524165
diabetes,"ACGMT (top1, no-std)",456,3366.4277765193933,3749.3385368242075,0.4281587213242293,0.3740954899530219,47.74079632912379,49.931618680838504,0.03575380000984296,0.0014666999923065305
diabetes,"ACGMT (top3, std)",456,3366.4277765193933,3749.3385368242075,0.4281587213242293,0.3740954899530219,47.74079632912379,49.931618680838504,0.06851479999022558,0.0004130000015720725
diabetes,ACGMT (full),456,3409.9888477305126,3829.4046357038937,0.42075918082744557,0.3607294703475715,48.23677946558334,51.29667618944673,0.08256360003724694,0.0002413999754935503
diabetes,Ridge,789,3223.786669211292,3759.863788289881,0.45665706710724163,0.3533537030615759,47.57829864969978,51.91951749649056,0.0011631000088527799,0.00015759997768327594
diabetes,CART,789,2253.0260452132447,5046.191983595864,0.6202708476397316,0.13212245347941165,37.922407048771205,57.409475180000996,0.0018633999861776829,0.00019569997675716877
diabetes,RandomForest,789,1946.3823540163194,3831.1998685798194,0.6719531391881239,0.34108485111506104,35.90923945281718,51.075520005716754,0.2217969999765046,0.007786799978930503
diabetes,GradientBoosting,789,311.65469422443255,4208.922457990174,0.9474731447874846,0.2761216164167921,14.056316580432481,53.737301502541406,0.17601250001462176,0.001211299968417734
diabetes,RHM (original),789,3261.2200511007322,3895.675887745027,0.45034797609382193,0.32999583795337006,47.215367307079305,51.130192493351906,0.060617800045292825,0.11057560000335798
diabetes,"ACGMT (top1, no-std)",789,3261.2200511007322,3895.675887745027,0.45034797609382193,0.32999583795337006,47.215367307079305,51.130192493351906,0.029339500004425645,0.00033919996349141
diabetes,"ACGMT (top3, std)",789,3228.179478660454,4270.520810702112,0.45591669492550213,0.26552752340663055,46.6416946317749,54.900493758837705,0.07369829999515787,0.00024089997168630362
diabetes,ACGMT (full),789,3335.6270853387728,3823.977780152632,0.4378072777291129,0.3423269537550949,48.40609111008783,52.43382698585596,0.14230700000189245,0.00038300000596791506
diabetes,Ridge,1024,3385.9666141339,3147.6021532880486,0.44236071905243424,0.41221327291524845,48.623561055903004,47.14048644696117,0.0008158999844454229,0.0001154000055976212
diabetes,CART,1024,2455.432892446737,4311.832734075832,0.5956115376792512,0.19480355932156024,39.30366402527755,53.29421802165696,0.0014427999849431217,0.00014269998064264655
diabetes,RandomForest,1024,2010.24017565874,3341.880351039154,0.6689309098893796,0.37593354617762476,36.75954010330554,47.01049173220056,0.26766989997122437,0.01275819999864325
diabetes,GradientBoosting,1024,422.05129833391004,3625.2684030764626,0.9304918183352764,0.3230133461364827,15.864097392667498,48.565938442387406,0.2279821999836713,0.0005520000122487545
diabetes,RHM (original),1024,3284.247337194202,3682.2769027940244,0.45911300013352485,0.3123675154904484,46.66965379187456,50.00254887508305,0.10538620001170784,0.16132779995677993
diabetes,"ACGMT (top1, no-std)",1024,3284.247337194202,3682.2769027940244,0.45911300013352485,0.3123675154904484,46.66965379187456,50.00254887508305,0.03436469996813685,0.0004965999978594482
diabetes,"ACGMT (top3, std)",1024,3284.247337194202,3682.2769027940244,0.45911300013352485,0.3123675154904484,46.66965379187456,50.00254887508305,0.055131400004029274,0.0003347999881953001
diabetes,ACGMT (full),1024,3527.7759031074347,3223.054699097083,0.4190059613283641,0.3981231805873551,50.00899700620042,47.823377770637556,0.08143309998558834,0.00014839996583759785
concrete,Ridge,42,110.64488700451416,95.97089554036005,0.6105238047320661,0.6275533521253212,8.330109393857855,7.74555396720402,0.002232500002719462,0.00022899999748915434
concrete,CART,42,72.64270313935539,112.1016129139652,0.7442936189944336,0.5649527941146217,6.6228138233559335,8.140172078187895,0.0029457000200636685,0.00016569998115301132
concrete,RandomForest,42,50.48184624305721,69.69561480969594,0.8223010756561702,0.7295232272109036,5.632548071212987,6.6144966356296555,0.2770903999917209,0.01014739996753633
concrete,GradientBoosting,42,8.087275289692837,25.10327021402653,0.9715323383195698,0.9025784974781806,2.069827958387047,3.572132209203737,0.2906660999869928,0.0010226999875158072
concrete,RHM (original),42,65.2159007922329,68.78455451808061,0.770436378949046,0.7330588965376648,6.436948891003987,6.6159036078948095,0.36876839998876676,0.27946190000511706
concrete,"ACGMT (top1, no-std)",42,65.21590079223292,68.78455451808061,0.770436378949046,0.7330588965376648,6.436948891003989,6.6159036078948095,0.2274422000045888,0.0032854999881237745
concrete,"ACGMT (top3, std)",42,31.368212445471187,38.09684912805068,0.889582136451367,0.8521526378133804,4.134844686578231,4.568387635112813,0.6197385999839753,0.0016444000066258013
concrete,ACGMT (full),42,35.54755769525302,45.12605911447892,0.8748706072459574,0.8248734748764103,4.466418221380219,5.104590245544418,0.5659423999604769,0.0008795000030659139
concrete,Ridge,123,108.11325561401813,104.60503160966601,0.613570787107127,0.6188469247944599,8.212460324929724,8.051412080004628,0.0014888999867253006,0.00017900002421811223
concrete,CART,123,74.71581837824475,87.58962432763599,0.732943248054327,0.6808465696645178,6.664780288897295,7.099039921421758,0.0031130999559536576,0.0002820999943651259
concrete,RandomForest,123,52.65603847518585,60.058576239870675,0.8117915200457197,0.7811624290530035,5.663588610544308,5.924949169676625,0.3777266999823041,0.01664300000993535
concrete,GradientBoosting,123,6.858656608243801,23.92793733577048,0.9754851034725246,0.9128129234462979,1.9330932211249658,3.3583121603093677,0.33930510003119707,0.0007963000098243356
concrete,RHM (original),123,67.57310815238748,75.84985258865785,0.7584734374360445,0.7236231936152642,6.533373560483684,6.721325501300479,0.25629090005531907,0.2923667000140995
concrete,"ACGMT (top1, no-std)",123,67.57310815238745,75.84985258865787,0.7584734374360445,0.7236231936152641,6.533373560483683,6.721325501300479,0.07616680004866794,0.0007593000191263855
concrete,"ACGMT (top3, std)",123,32.55585944678386,46.36385194177933,0.8836355905700755,0.8310623831946666,4.2987825296964,4.892979788521029,0.16833240003325045,0.0008095999946817756
concrete,ACGMT (full),123,38.15608377718746,44.67089537711229,0.8636187085722977,0.8372310692595979,4.635733867441367,4.954721176514899,0.3094023000448942,0.001049000013154
concrete,Ridge,456,109.85033109086348,97.54144493292266,0.6044896294345008,0.6547184813430176,8.31028733762407,7.858778467667242,0.0011260000173933804,0.00015889998758211732
concrete,CART,456,79.34610002751288,64.35692276725419,0.7143185176305862,0.7721865198485753,6.8692881340453065,6.332670892280449,0.004689900029916316,0.001140100008342415
concrete,RandomForest,456,51.090183258105874,46.76438221092375,0.8160524678258948,0.834461372599645,5.668084584566626,5.5966498736594215,0.453084199980367,0.013757499982602894
concrete,GradientBoosting,456,8.037227034345575,13.89218225976261,0.9710623845089398,0.9508238391238819,2.0677027499404086,2.7494138640824977,0.324508199992124,0.0009691999875940382
concrete,RHM (original),456,63.736009085242905,64.88418726194669,0.770521833467946,0.7703200856821908,6.319903226111691,6.56763112700463,0.3584306000266224,0.3830659000086598
concrete,"ACGMT (top1, no-std)",456,63.736009085242905,64.88418726194669,0.770521833467946,0.7703200856821908,6.31990322611169,6.567631127004629,0.09676499996567145,0.0006458000279963017
concrete,"ACGMT (top3, std)",456,32.99623702270209,39.67002549009551,0.8811987747099164,0.8595742901307155,4.31659021992165,4.503579002756174,0.27370080002583563,0.001899199967738241
concrete,ACGMT (full),456,37.61087065792169,41.58479086947623,0.8645840277085619,0.8527963189973267,4.585576618623433,4.644788922041776,0.28467409999575466,0.0011751999845728278
concrete,Ridge,789,109.77559619585503,97.44662489280049,0.6154562368042018,0.6083540786024382,8.321734792141735,7.863145709476539,0.0012150999973528087,0.00022710004122927785
concrete,CART,789,75.75762531629977,87.83417237123037,0.7346211422260791,0.6469873081149237,6.609729184901119,7.359772355079014,0.002285399998072535,0.0002340999781154096
concrete,RandomForest,789,49.50053161399541,56.97107749967919,0.8265997055203685,0.7710285998625465,5.605603855897549,6.176401631145513,0.24737090000417084,0.008843199990224093
concrete,GradientBoosting,789,7.460202997108854,21.17368176214041,0.9738669191138392,0.9149012486349858,1.9823441161254227,3.4581174627686573,0.24580869998317212,0.0005522000137716532
concrete,RHM (original),789,63.93771631140794,75.31532367256484,0.7760262672892453,0.6973015805570857,6.321179789270914,6.807289552744993,0.18851259996881709,0.2402517000446096
concrete,"ACGMT (top1, no-std)",789,63.93771631140793,75.3153236725648,0.7760262672892453,0.6973015805570858,6.321179789270914,6.807289552744991,0.06097290001343936,0.0003994999569840729
concrete,"ACGMT (top3, std)",789,31.588002092637222,41.884527627950185,0.8893472719121691,0.8316626724302061,4.164721977522907,4.702123897365621,0.26169080002000555,0.0009680999792180955
concrete,ACGMT (full),789,38.8871069351002,41.88740664138079,0.8637785176411961,0.8316511014407646,4.760121848961893,4.847397239063344,0.31635259999893606,0.0004256999818608165
concrete,Ridge,1024,106.57092708939118,110.17116694792544,0.6193951708611511,0.595464540881334,8.124453978710198,8.643462743781292,0.0013798000290989876,0.0002476999652571976
concrete,CART,1024,74.89813443591902,86.15174416467642,0.7325106158090349,0.6836610127220997,6.669954239184282,7.086188034871613,0.002917500038165599,0.0002057999954558909
concrete,RandomForest,1024,49.608576012954366,56.08530770863846,0.8228291325513704,0.7940614016147267,5.549117120509946,5.844425276396506,0.27506229997379705,0.01091790001373738
concrete,GradientBoosting,1024,7.51970125334614,18.316572620210984,0.973144320980671,0.9327437176198762,1.9574262716861974,3.1318391456998627,0.39520919998176396,0.0013427999801933765
concrete,RHM (original),1024,62.3201733083506,69.2298116467793,0.7774312416928442,0.7457963420459531,6.267609614929306,6.60448016510141,0.34149779996369034,0.3951353000011295
concrete,"ACGMT (top1, no-std)",1024,62.32017330835061,69.22981164677932,0.7774312416928442,0.745796342045953,6.267609614929308,6.60448016510141,0.09867910004686564,0.0011132999788969755
concrete,"ACGMT (top3, std)",1024,31.447347263263577,42.53721586809712,0.8876897052611269,0.8438083880970046,4.136488434871153,5.088205546986889,0.30195069999899715,0.0020753000280819833
concrete,ACGMT (full),1024,40.660251329686375,43.10574303475713,0.854786962704217,0.8417208237663577,4.76555743529641,5.146662388651708,0.5257637000177056,0.0008650000090710819
airfoil,Ridge,42,24.500317205016636,24.6710138722184,0.47777940388870255,0.5075506158529837,3.9089099306105006,3.9469214482986885,0.0032605999731458724,0.0005319999763742089
airfoil,CART,42,18.76568227489138,18.937240905977767,0.6000122895542597,0.6220004305500444,3.3487561631329816,3.4004411691601524,0.0019039000035263598,0.00023770000552758574
airfoil,RandomForest,42,15.468648040344165,17.0248067641719,0.6702880810453206,0.6601738522112655,3.06433735540239,3.256665936109317,0.2768899999791756,0.018846700026188046
airfoil,GradientBoosting,42,3.237794610009391,5.535839754817268,0.9309868922440385,0.8895010601462888,1.3190479388113192,1.72874671363216,0.1362562000285834,0.0021211999701336026
airfoil,RHM (original),42,16.08641525365515,15.454244578310117,0.6571204653081977,0.6915232886469995,3.121238676162374,3.1628630223327736,0.6911969999782741,0.5240634999936447
airfoil,"ACGMT (top1, no-std)",42,16.08641525365515,15.454244578310117,0.6571204653081977,0.6915232886469995,3.121238676162374,3.1628630223327736,0.06465799995930865,0.0012998000020161271
airfoil,"ACGMT (top3, std)",42,10.201819586143907,10.856090016877976,0.78254974165783,0.7833054259242967,2.371731601745004,2.4834667195728652,0.48476010002195835,0.0009829000337049365
airfoil,ACGMT (full),42,12.515473061093264,12.015730931645733,0.733234563949207,0.7601582436776794,2.6580711926464113,2.657558448009835,0.5051468000165187,0.0014001000090502203
airfoil,Ridge,123,23.914857383604417,26.271834189062577,0.48670445372863136,0.4891656568138516,3.8509035660384585,4.109913883373083,0.0034209000295959413,0.0005302999634295702
airfoil,CART,123,18.961999180823636,23.429032692393797,0.5930099196581055,0.5444416084245682,3.3680496196931946,3.7514669260434,0.0027797999791800976,0.00038539996603503823
airfoil,RandomForest,123,14.946705507503548,18.432708257775953,0.6791920083248691,0.6415910534361189,3.003038233321045,3.367242550738644,0.2171484000282362,0.009217999991960824
airfoil,GradientBoosting,123,2.872713855438063,5.605223827858251,0.9383416257075681,0.8910110039554309,1.2407700537391648,1.6896000433998457,0.16644190001534298,0.0009052999666891992
airfoil,RHM (original),123,17.02416274453417,17.602499359374832,0.6346025913681905,0.6577337869152526,3.2050818784588886,3.365559574976696,0.3771024000016041,0.38577799999620765
airfoil,"ACGMT (top1, no-std)",123,17.024162744534173,17.602499359374832,0.6346025913681905,0.6577337869152526,3.2050818784588886,3.3655595749766953,0.07131890003802255,0.0014047000440768898
airfoil,"ACGMT (top3, std)",123,10.496447050362802,10.664132143568095,0.7747099455287476,0.7926446665274008,2.3692754358256645,2.4278776663412143,0.33942939998814836,0.0019736000103875995
airfoil,ACGMT (full),123,14.336933379651054,14.276315584832313,0.6922798270162607,0.7224087118389273,2.8168005509302603,2.8855541945323915,0.5017439000075683,0.000602099986281246
airfoil,Ridge,456,24.076630345435532,25.695065466070645,0.49741683382616986,0.44244307808558236,3.8535312418303698,4.03804308058084,0.002006899972911924,0.0002927000168710947
airfoil,CART,456,19.121636889015246,20.687982793933884,0.6008489281005428,0.5510917058205056,3.364304595872251,3.5049585527424023,0.0022329000057652593,0.00027810002211481333
