dataset,config,seed,train_mse,test_mse,train_r2,test_r2,train_mae,test_mae,fit_time_s,predict_time_s
irrelevant,no-std,456,0.26326952793420194,0.3010439705662742,0.993480772873406,0.9925728124785379,0.4054670153638601,0.43436005206998596,4.969920700008515,0.005263200029730797
irrelevant,with-std,456,0.26326952793420194,0.3010439705662742,0.993480772873406,0.9925728124785379,0.4054670153638601,0.43436005206998596,4.260207399958745,0.0046122000203467906
irrelevant,no-std,789,0.2586887318750032,0.2940502041290336,0.9934952897496412,0.991707969253548,0.40180509630900657,0.4345226087158262,4.651630199979991,0.008184099977370352
irrelevant,with-std,789,0.2586887318750032,0.2940502041290336,0.9934952897496412,0.991707969253548,0.40180509630900657,0.4345226087158262,4.138020099955611,0.004803600022569299
irrelevant,no-std,1024,0.2490970586570737,0.31183608372633836,0.9935518928371139,0.9926837905792201,0.3957407550945396,0.4398328746155643,4.538733900000807,0.005602799996268004
irrelevant,with-std,1024,0.2490970586570737,0.31183608372633836,0.9935518928371139,0.9926837905792201,0.3957407550945396,0.4398328746155643,4.36488000000827,0.006381499988492578
interaction,no-std,42,0.40383639309313424,0.4448740339846065,0.9508654055956242,0.9482102555190152,0.46583500494303853,0.4690750407774822,4.223544500011485,0.006171400018502027
interaction,with-std,42,0.40383639309313424,0.4448740339846065,0.9508654055956242,0.9482102555190152,0.46583500494303853,0.4690750407774822,3.872872299980372,0.007314499991480261
interaction,no-std,123,0.30422650282409164,0.29449675237835804,0.9638175360629028,0.9640652009026701,0.41731784597529575,0.42501876830572954,3.5614771000109613,0.005920700030401349
interaction,with-std,123,0.30422650282409164,0.29449675237835804,0.9638175360629028,0.9640652009026701,0.41731784597529575,0.42501876830572954,3.666120699956082,0.007975300017278641
interaction,no-std,456,0.4279559261460615,0.45780828529430895,0.9468210918079594,0.9445033747478866,0.46300000123936125,0.4798257353277858,3.2289491000119597,0.0071622999967075884
interaction,with-std,456,0.4279559261460615,0.45780828529430895,0.9468210918079594,0.9445033747478866,0.46300000123936125,0.4798257353277858,2.8395088000106625,0.005036299990024418
interaction,no-std,789,0.4457640268396299,0.39483340174678905,0.9470266872915247,0.950730177981554,0.47695609302401715,0.4681379734159576,2.792636699974537,0.00580189999891445
interaction,with-std,789,0.4457640268396299,0.39483340174678905,0.9470266872915247,0.950730177981554,0.47695609302401715,0.4681379734159576,2.9038034999975935,0.014219899952877313
