experiment,dataset,model,seed,train_mse,test_mse,train_r2,test_r2,train_mae,test_mae,fit_time_s,predict_time_s
gbr_sweep,scaling,GBR(n=1),42,18.127357462499347,18.53648587347562,0.10584131546332731,0.09486133080046089,3.4006592182618225,3.4484752703744324,0.00767182931303978,0.00019014673307538033
gbr_sweep,scaling,GBR(n=2),42,16.298292386222116,16.745654693387003,0.19606265224224717,0.1823078167293778,3.2160108588067176,3.2609301462655376,0.014308356679975986,0.0001902170479297638
gbr_sweep,scaling,GBR(n=4),42,13.291561355013098,13.913086737508088,0.3443741018941462,0.32062242541527797,2.888508612841401,2.9590294653779603,0.02788670500740409,0.0002515721134841442
gbr_sweep,scaling,GBR(n=8),42,9.141168619175605,9.893288626707733,0.549098354541798,0.5169096147615095,2.3720413079685834,2.472926755003074,0.055138627998530865,0.00037881964817643166
gbr_sweep,scaling,GBR(n=16),42,4.782566640279475,5.610242308490868,0.7640928356696257,0.7260512433880094,1.6833410343205564,1.8136713627007726,0.10937438299879432,0.0005318168550729752
gbr_sweep,scaling,GBR(n=32),42,1.659138415459235,2.342637443132116,0.9181605467812768,0.8856087528042318,0.9813752466730031,1.1357790622442356,0.2189888870343566,0.0009220391511917114
gbr_sweep,scaling,GBR(n=64),42,0.4544306225710427,0.8965174740185742,0.9775845382576087,0.9562229519183858,0.5345013284707253,0.7219620434430791,0.4381664479151368,0.0014281892217695713
gbr_sweep,scaling,GBR(n=100),42,0.30849743706854066,0.6326640116576989,0.9847829082047512,0.9691069458649814,0.440342308532704,0.6205924745485896,0.6289049568586051,0.001772404182702303
gbr_sweep,scaling,"ACGMT (full, d=4)",42,2.4479193723697934,2.4918711368290025,0.8792527608958938,0.8783216549241629,1.2297085326747024,1.251071099406262,0.2957625142298639,0.00031493091955780983
gbr_sweep,scaling,GBR(n=1),123,18.944958333105003,18.640754766889213,0.10749318490681159,0.0938687744282678,3.4674471913489375,3.4165810734227926,0.004723779857158661,0.00011028721928596497
gbr_sweep,scaling,GBR(n=2),123,17.014107509627237,16.972611790595963,0.19845656886268226,0.17495757466410333,3.2753094097384694,3.2492664113366865,0.008985793683677912,0.00012330105528235435
gbr_sweep,scaling,GBR(n=4),123,13.840946347186973,14.045818039672584,0.3479458373567763,0.31722966834727484,2.9396838147110533,2.9550190353187062,0.01763066789135337,0.0001577562652528286
gbr_sweep,scaling,GBR(n=8),123,9.493209043051774,10.066536987723708,0.5527699972175476,0.5106634032785208,2.4275415979826556,2.4845281741660763,0.03496968001127243,0.00022846879437565804
gbr_sweep,scaling,GBR(n=16),123,4.860977341259757,5.744648044035117,0.7709968357382582,0.7207513838513697,1.710334447758453,1.849064782534416,0.06987366592511535,0.0003368919715285301
gbr_sweep,scaling,GBR(n=32),123,1.6050627635853787,2.368589492487696,0.9243846605537784,0.8848623391840066,0.9747735353361398,1.1605701992013238,0.13940430711954832,0.0005330187268555164
gbr_sweep,scaling,GBR(n=64),123,0.4321055652226743,0.9162598401187508,0.9796432826602198,0.9554604058552552,0.5204312432289505,0.7268398997015934,0.2803221042267978,0.0009100968018174171
gbr_sweep,scaling,GBR(n=100),123,0.3021275481663989,0.6818527967878688,0.9857666144720566,0.966854984246112,0.43655633028036345,0.6362521813682183,0.4402751331217587,0.0011862153187394142
gbr_sweep,scaling,"ACGMT (full, d=4)",123,2.6764581663573037,2.60751356617654,0.8739106673245344,0.8732481869451274,1.2895549241122826,1.2734986951045684,0.28868843568488955,0.00030003301799297333
gbr_sweep,scaling,GBR(n=1),456,18.388568294936178,18.942521673361387,0.10499402268843905,0.09415968404012864,3.4039979826038813,3.450255185636397,0.0047376155853271484,0.00011329213157296181
gbr_sweep,scaling,GBR(n=2),456,16.518662371577207,17.08935561445262,0.19600583783216818,0.18277895856305137,3.221524318123534,3.274539122759981,0.008994389791041613,0.00012159813195466995
gbr_sweep,scaling,GBR(n=4),456,13.537093544342905,14.221166362614232,0.34112436361078335,0.3199371206556779,2.906473831980021,2.9681998247771944,0.01768509019166231,0.00015481002628803253
gbr_sweep,scaling,GBR(n=8),456,9.33344945617321,10.130598973773145,0.545723575744027,0.5155499814910868,2.404946505581547,2.5037081731892474,0.0351111451163888,0.0002298806793987751
gbr_sweep,scaling,GBR(n=16),456,4.9012917234680025,5.7446412132034075,0.7614449739265702,0.7252885491501269,1.7209380325213102,1.862091306983351,0.07011265400797129,0.0003409888595342636
gbr_sweep,scaling,GBR(n=32),456,1.6656542594698236,2.321350336295305,0.9189294949748491,0.8889919326295193,0.9967015041524041,1.1668819186200903,0.14040712919086218,0.0005338406190276146
gbr_sweep,scaling,GBR(n=64),456,0.45325644001778537,0.8153538596659062,0.9779391621705215,0.9610093940714598,0.5313574836086757,0.7040373536472607,0.2820392451249063,0.0008607450872659683
gbr_sweep,scaling,GBR(n=100),456,0.3036360603001028,0.5668310170123237,0.9852214656118301,0.9728938735612815,0.4391975920745223,0.5925346042158504,0.44205328868702054,0.0011641844175755978
gbr_sweep,scaling,"ACGMT (full, d=4)",456,2.776017496460765,2.7545646636807346,0.8648860415556086,0.8682754192759133,1.310899185133371,1.3047248408578604,0.2569863158278167,0.000270145945250988
gbr_sweep,scaling,GBR(n=1),789,19.539201879717307,18.320431899524728,0.10790072628855507,0.0995555023215795,3.4890399775705383,3.4078036602009214,0.004713460803031921,0.00010887486860156059
gbr_sweep,scaling,GBR(n=2),789,17.53000980909561,16.54453314127268,0.1996341961601681,0.18684046776737107,3.298796302174496,3.2411344050987143,0.008999989833682775,0.00012058578431606293
gbr_sweep,scaling,GBR(n=4),789,14.215713586046158,13.533921325456754,0.3509546682883662,0.3348112611997801,2.9653473902633247,2.9288801734139938,0.017616621684283018,0.00015574228018522263
gbr_sweep,scaling,GBR(n=8),789,9.719682401105747,9.494713222365794,0.5562294885886199,0.5333372965767462,2.4446066891170357,2.4596222404606314,0.03485734900459647,0.00022545317187905312
gbr_sweep,scaling,GBR(n=16),789,4.92403404139562,5.272718866926211,0.7751838985491347,0.7408472290627564,1.7237442955741722,1.8022992369728463,0.06966751907020807,0.0003494960255920887
gbr_sweep,scaling,GBR(n=32),789,1.6089590726232923,2.0426876540216887,0.9265399257884404,0.8996024292098055,0.9812826936969113,1.1118642778623125,0.13986306823790073,0.0005400329828262329
gbr_sweep,scaling,GBR(n=64),789,0.4223493535301876,0.7637955540165818,0.9807168402345086,0.9624596457257477,0.5193132110440009,0.6924678485410113,0.27997705712914467,0.0008810320869088173
gbr_sweep,scaling,GBR(n=100),789,0.2885596676050962,0.5712480166149434,0.9868252617748865,0.9719233074748647,0.4290897570250335,0.6019927276373408,0.4395817331969738,0.0012341942638158798
gbr_sweep,scaling,"ACGMT (full, d=4)",789,3.551356071824572,3.728710445526436,0.8378561114282694,0.8167348443244161,1.4723596680292834,1.5311501371026115,0.2621646779589355,0.0003353492356836796
gbr_sweep,scaling,GBR(n=1),1024,18.931604443620643,18.404602986654755,0.10723810194505035,0.09926854434000187,3.4716913921266768,3.38592203812781,0.007676988840103149,0.00018678000196814537
gbr_sweep,scaling,GBR(n=2),1024,16.992088966259413,16.722238495179838,0.19870026639247163,0.18160439360856184,3.2831281446540808,3.2197505034580507,0.0141216772608459,0.00019441498443484306
gbr_sweep,scaling,GBR(n=4),1024,13.831316271964516,13.85488026987327,0.3477535301178203,0.3219344920112165,2.9449036352841595,2.9209581091136885,0.027765887789428234,0.0002569020725786686
gbr_sweep,scaling,GBR(n=8),1024,9.446707113096116,9.837959049890626,0.5545195232779776,0.5185248395655782,2.4019987878960856,2.4418160432073335,0.05493058916181326,0.0004100687801837921
gbr_sweep,scaling,GBR(n=16),1024,4.817180435193191,5.373552371007498,0.7728351465717737,0.7370153731263634,1.6967545553989933,1.7833636180626453,0.10942023992538452,0.0005566948093473911
gbr_sweep,scaling,GBR(n=32),1024,1.6125245313625765,2.208878536917131,0.9239578206080403,0.8918962619635878,0.9823922799949018,1.1389409515240436,0.21853421535342932,0.0008700820617377758
gbr_sweep,scaling,GBR(n=64),1024,0.42181933451666,0.8474043476942913,0.9801081714526174,0.9585275622525109,0.5180052497641146,0.7150987859516145,0.43805341701954603,0.001445600762963295
gbr_sweep,scaling,GBR(n=100),1024,0.27994991063107205,0.6218386668338083,0.9867983395533321,0.9695668715065994,0.42462104355041813,0.6140559622201204,0.6884914510883391,0.0022855871357023716
gbr_sweep,scaling,"ACGMT (full, d=4)",1024,3.273817032894393,3.4075388808532208,0.8456158791572315,0.8332331613675934,1.4221049616775898,1.4604924178499314,0.25644527235999703,0.00023870822042226791
gbr_sweep,correlated,GBR(n=1),42,12.357982941706977,12.58757121414694,0.1585478145949335,0.15348996645748658,2.772469127795239,2.747763990566314,0.004769805818796158,0.00011045718565583229
gbr_sweep,correlated,GBR(n=2),42,10.459338280889508,10.731106669558569,0.28782608813589416,0.27833659788260157,2.5454487074884073,2.535201460594847,0.008939497172832489,0.0001147957518696785
gbr_sweep,correlated,GBR(n=4),42,7.579576279297315,7.914855689230511,0.4839084133111635,0.46772855215749165,2.159144795967539,2.1807779025310836,0.017569503746926785,0.00015755603089928627
gbr_sweep,correlated,GBR(n=8),42,4.155789365375594,4.528221597634364,0.7170332682871132,0.6954785834940618,1.5861895922467844,1.6400683720658953,0.03474494814872742,0.00021653622388839722
gbr_sweep,correlated,GBR(n=16),42,1.5197573594031004,1.8204504694513461,0.8965200747251935,0.8775753033098388,0.9381209360992966,1.0234769139268582,0.0690045659430325,0.00035166041925549507
gbr_sweep,correlated,GBR(n=32),42,0.4207477070303949,0.6103164402996109,0.9713513864475367,0.9589564196650637,0.5051092027108288,0.5979884544502301,0.1372709171846509,0.0005620336160063744
gbr_sweep,correlated,GBR(n=64),42,0.2239094534796436,0.34815138544734997,0.9847540573690681,0.9765869335744702,0.37761774122740915,0.4604003431688676,0.27580538392066956,0.0008853813633322716
gbr_sweep,correlated,GBR(n=100),42,0.20628424459988684,0.3344728046641171,0.9859541537440225,0.9775068136435192,0.36205190188880465,0.45286415825547593,0.4354862626641989,0.0010965373367071152
gbr_sweep,correlated,"ACGMT (full, d=4)",42,0.2552074544026579,0.23660489882803604,0.9826229837626627,0.9840883981956627,0.40419417152166787,0.3831158645654529,0.23488664673641324,0.0001675151288509369
gbr_sweep,correlated,GBR(n=1),123,12.332967161521749,11.939435720156537,0.15811179230614902,0.15678650731608912,2.776114467451716,2.6994215638590275,0.004697870928794146,0.00010997708886861801
gbr_sweep,correlated,GBR(n=2),123,10.426354579345515,10.109714318661078,0.2882633307439466,0.2860091782827584,2.5464374540284638,2.47452000745225,0.008902607951313257,0.00011831196025013924
gbr_sweep,correlated,GBR(n=4),123,7.540553452667882,7.279830082360344,0.4852574446891713,0.48586758254166573,2.160054154062281,2.0926334190787585,0.017483192030340433,0.00015587219968438148
gbr_sweep,correlated,GBR(n=8),123,4.142775124496683,3.9941478144042595,0.7172007774963675,0.7179163732843927,1.5853816358475505,1.53376529482452,0.03449134295806289,0.00022539310157299042
gbr_sweep,correlated,GBR(n=16),123,1.5204231073819565,1.5176764819147244,0.8962110035609492,0.8928152622054766,0.9440152601610007,0.9365184144788733,0.06938966829329729,0.000698150135576725
gbr_sweep,correlated,GBR(n=32),123,0.4202979569565789,0.5151584123281955,0.9713091027450769,0.9636173321481678,0.5056402126292234,0.5541798592004669,0.13721517194062471,0.0005726339295506477
gbr_sweep,correlated,GBR(n=64),123,0.22450187829309337,0.33693647733883214,0.984674776032019,0.9762041196478115,0.37684240596796587,0.4569221386443411,0.275510941632092,0.0008779368363320827
gbr_sweep,correlated,GBR(n=100),123,0.20526470129015353,0.3300554654202357,0.9859879679229878,0.9766900858382642,0.358918040970799,0.45314983166949024,0.4345208629965782,0.0011194399558007717
gbr_sweep,correlated,"ACGMT (full, d=4)",123,0.2591009907336952,0.2649243592244186,0.982312928766967,0.9812899202713962,0.40473988701981267,0.40574312393024137,0.2589308130554855,0.00014233682304620743
gbr_sweep,correlated,GBR(n=1),456,12.6913208984497,13.211729002467619,0.15962007058975158,0.14892661892789927,2.8181079333979078,2.8366097546867914,0.004710003733634949,0.00011278083547949791
gbr_sweep,correlated,GBR(n=2),456,10.703852103322777,11.249668685258206,0.29122409345847133,0.27531865343927364,2.5844286940252186,2.615750590397256,0.008893340826034546,0.00012159766629338264
gbr_sweep,correlated,GBR(n=4),456,7.727899855351622,8.296580976743773,0.48828242647909237,0.4655507071105548,2.1880767287423377,2.2328565001839267,0.01747715985402465,0.0001615830697119236
gbr_sweep,correlated,GBR(n=8),456,4.224269556244059,4.741130451787462,0.7202819643525135,0.6945857788217571,1.60232087939219,1.6590242995934663,0.0347315426915884,0.00023770611733198166
gbr_sweep,correlated,GBR(n=16),456,1.5143275704949553,1.9407179599187618,0.899725922385904,0.8749827978195045,0.9481336595380817,1.0265586375211524,0.06883901497349143,0.00035878270864486694
gbr_sweep,correlated,GBR(n=32),456,0.41731501711494534,0.671555472304143,0.9723666931573895,0.9567397282910807,0.5051341826391962,0.5905972609033262,0.13707662327215075,0.0005907882004976273
gbr_sweep,correlated,GBR(n=64),456,0.22743655374519756,0.39194497513509463,0.9849398564175422,0.9747516820001272,0.3804463778494046,0.47517303496093405,0.3874183860607445,0.0015213638544082642
gbr_sweep,correlated,GBR(n=100),456,0.20919455755039548,0.37225994169386,0.9861477848591249,0.976019752815402,0.36413098220965506,0.46593456570246167,0.6791773540899158,0.0018656193278729916
gbr_sweep,correlated,"ACGMT (full, d=4)",456,0.26582018097851423,0.24425485990959794,0.9823982116035037,0.984265586326534,0.41199668134595524,0.396294340505371,0.3993452969007194,0.0001913486048579216
gbr_sweep,correlated,GBR(n=1),789,12.972993353134251,13.05691772501292,0.15828271048398046,0.15796068409221975,2.833846721070664,2.889960483977726,0.007600254844874144,0.0001899157650768757
gbr_sweep,correlated,GBR(n=2),789,10.973537783210935,11.063793196604163,0.28801193156748295,0.28649708523728135,2.602109996769659,2.654584587438322,0.014053027145564556,0.00019480474293231964
gbr_sweep,correlated,GBR(n=4),789,7.934710695620837,8.026477408564508,0.4851779386599193,0.4823732760979603,2.2104670110871423,2.255222344735001,0.027517613023519516,0.00025856494903564453
gbr_sweep,correlated,GBR(n=8),789,4.343569415479474,4.449731665312969,0.7181793456836415,0.7130372507245302,1.6250452896052698,1.6644765971894788,0.05432906001806259,0.0003485339693725109
gbr_sweep,correlated,GBR(n=16),789,1.5758135665912205,1.6644207279544108,0.8977576348072914,0.8926616740132615,0.9646371685528137,0.9930870898679596,0.10813789535313845,0.0006082612089812756
gbr_sweep,correlated,GBR(n=32),789,0.43004980918962027,0.5452664491867887,0.9720973911036103,0.9648358213224283,0.5167435996632486,0.5719742260462398,0.2162577356211841,0.000955773051828146
gbr_sweep,correlated,GBR(n=64),789,0.22961486424968103,0.3304344014708272,0.9851020658141217,0.9786903185555137,0.38435995709154064,0.4594778111339789,0.43240140937268734,0.001541071105748415
gbr_sweep,correlated,GBR(n=100),789,0.20845111646001477,0.3146918377218875,0.9864752178647404,0.9797055549144285,0.3660529194393395,0.4483552887779952,0.6814109650440514,0.0018939920701086521
gbr_sweep,correlated,"ACGMT (full, d=4)",789,0.2525182799800038,0.263228481244514,0.9836160401541665,0.983024421617518,0.4023933764397902,0.41053805184415953,0.38420091290026903,0.00023218616843223572
gbr_sweep,correlated,GBR(n=1),1024,12.258085689878229,12.818235970955481,0.15762177162760627,0.1515580629830846,2.752534990352481,2.861704899542539,0.007521247025579214,0.0001823720522224903
gbr_sweep,correlated,GBR(n=2),1024,10.370469900514616,10.875358087431087,0.2873391259290897,0.28015758936252344,2.529935381047495,2.6336082735847066,0.013924747239798307,0.00019050808623433113
gbr_sweep,correlated,GBR(n=4),1024,7.503562608504151,7.9609128812438215,0.48435359838834224,0.47306537649252334,2.140449787098319,2.238923177620376,0.02730627590790391,0.0002414332702755928
gbr_sweep,correlated,GBR(n=8),1024,4.137045741448901,4.484188139423815,0.7157013459895384,0.7031905732129049,1.573138884995766,1.6508633925283187,0.05422615725547075,0.00034825270995497704
gbr_sweep,correlated,GBR(n=16),1024,1.514783631116367,1.7844707774641537,0.8959037500773106,0.8818854757852526,0.9423310642766725,1.023713777350652,0.10741066094487906,0.0005385600961744785
gbr_sweep,correlated,GBR(n=32),1024,0.41952485662401684,0.6027224300174625,0.9711701635620862,0.9601056660864826,0.5080845330134374,0.6011385633416317,0.21496113389730453,0.0009266282431781292
gbr_sweep,correlated,GBR(n=64),1024,0.21901586117366884,0.3420761921392588,0.9849491839273672,0.977357899501645,0.37536018285031075,0.46915947819367554,0.43056920217350125,0.0015072771348059177
gbr_sweep,correlated,GBR(n=100),1024,0.20158521504937948,0.3246760274919067,0.9861470215973787,0.9785096203336896,0.3588643145473413,0.4569049458386157,0.6818543882109225,0.0018958658911287785
gbr_sweep,correlated,"ACGMT (full, d=4)",1024,0.24830355694350326,0.2554570606069098,0.9829365273103495,0.9830912394016555,0.4015303777001127,0.40935488015867294,0.3804117669351399,0.00019435491412878036
gbr_sweep,irrelevant,GBR(n=1),42,32.925975080174084,33.640551973320896,0.15655317880712794,0.15204067797823473,4.527196555199384,4.583879419409768,0.026334553956985474,0.00020434381440281868
gbr_sweep,irrelevant,GBR(n=2),42,27.937372145017733,28.704461890376216,0.2843435108354303,0.27646204905120575,4.165292590029571,4.23001180107506,0.051695842295885086,0.00021496275439858437
gbr_sweep,irrelevant,GBR(n=4),42,20.185914474562413,20.91408217529314,0.4829083920830436,0.4728299655685353,3.525685376914083,3.5899732190761786,0.10268006892874837,0.00028054602444171906
gbr_sweep,irrelevant,GBR(n=8),42,11.026645166634134,11.57866999896161,0.717536419450812,0.7081426853513066,2.5761652477133383,2.6459144361115996,0.20465296041220427,0.00044030509889125824
gbr_sweep,irrelevant,GBR(n=16),42,3.826038361340261,4.367738055688479,0.901990453258359,0.8899047731616441,1.4749415073734304,1.5881829819704667,0.3710419931448996,0.0005146549083292484
gbr_sweep,irrelevant,GBR(n=32),42,0.8177620593489321,1.1971068142195558,0.9790518334606494,0.9698251716149519,0.6864633681244616,0.8192634194198388,0.5511627197265625,0.0005769622512161732
gbr_sweep,irrelevant,GBR(n=64),42,0.2808821541009721,0.5216584640715336,0.9928047944083842,0.9868508353289857,0.42312760395055965,0.5559929680002685,1.056354927830398,0.0009553618729114532
gbr_sweep,irrelevant,GBR(n=100),42,0.23736355027680173,0.4823828680237086,0.9939195868471463,0.9878408341798703,0.38773499969993636,0.5386795005122451,1.6742008533328772,0.0011729598045349121
gbr_sweep,irrelevant,"ACGMT (full, d=4)",42,0.2664576074426171,0.32336634710233964,0.9931743001860115,0.9918490781996974,0.40888584346090634,0.45256385858215376,0.5189302759245038,0.000505638774484396
gbr_sweep,irrelevant,GBR(n=1),123,34.236481426196754,31.73681831288523,0.15785527684260925,0.1556463261970784,4.638350673151005,4.509668357986622,0.026340024080127478,0.000207419041544199
gbr_sweep,irrelevant,GBR(n=2),123,28.960726966342108,26.92541874619056,0.28762763059976404,0.2836529480399187,4.263252826534225,4.156307493707207,0.05157623765990138,0.00025847507640719414
gbr_sweep,irrelevant,GBR(n=4),123,20.879487224669656,19.58239843710904,0.48640896330446837,0.47901299055133795,3.6087143294037816,3.5333867786728153,0.10205468628555536,0.0002770097926259041
gbr_sweep,irrelevant,GBR(n=8),123,11.299159582816403,10.924095138154943,0.7220646742190892,0.7093659555933218,2.6260136142202155,2.616681868505439,0.20352445542812347,0.0004173829220235348
gbr_sweep,irrelevant,GBR(n=16),123,3.8925324090077207,4.132594171335706,0.9042519706637642,0.8900529020740825,1.4838048424381052,1.5512486850303566,0.4068390061147511,0.0006667012348771095
gbr_sweep,irrelevant,GBR(n=32),123,0.8440496866607647,1.0795005248727354,0.9792381705101237,0.971280037429637,0.6881526260025225,0.7790112751304059,0.8189223879016936,0.0010030921548604965
gbr_sweep,irrelevant,GBR(n=64),123,0.28875893967762206,0.44767775593211195,0.9928971434217547,0.9880895950509425,0.42635785732668674,0.5193281570465009,1.66501453705132,0.0015808348543941975
gbr_sweep,irrelevant,GBR(n=100),123,0.24327268328325966,0.4183944831318116,0.9940160087140679,0.9888686724847969,0.3911883290049834,0.5057728565296697,2.392587972804904,0.0012459969148039818
gbr_sweep,irrelevant,"ACGMT (full, d=4)",123,0.2632452359966175,0.29385370053549226,0.9935247263399783,0.9921820628280501,0.40627096257085415,0.43625515324141245,0.34690251806750894,0.0003494247794151306
gbr_sweep,irrelevant,GBR(n=1),456,34.04549072168996,34.24988313103717,0.15694653918885282,0.15500614702936755,4.615701312994053,4.5718244896966125,0.01674413587898016,0.00012411270290613174
gbr_sweep,irrelevant,GBR(n=2),456,28.713533729771772,28.981792231525592,0.2889794369279074,0.2849775226964534,4.237487063683073,4.2021564414207475,0.0327386949211359,0.0001299041323363781
gbr_sweep,irrelevant,GBR(n=4),456,20.70665059472738,21.090891882099058,0.4872503501742568,0.4796573779286286,3.578453978503906,3.5670642166310036,0.0650823200121522,0.00016204407438635826
gbr_sweep,irrelevant,GBR(n=8),456,11.184314837370504,11.748212290188572,0.7230477478640194,0.7101547140869686,2.599270439556738,2.630018442331826,0.12980439513921738,0.00023440970107913017
gbr_sweep,irrelevant,GBR(n=16),456,3.864157959192238,4.41784788028018,0.9043135618972729,0.89100534188938,1.4922217164455367,1.5529953346711678,0.259630439337343,0.00036631710827350616
gbr_sweep,irrelevant,GBR(n=32),456,0.814848864977052,1.1848953240138906,0.9798222571889885,0.9707669290030928,0.6833124682566822,0.803086931143436,0.5218597827479243,0.0006169569678604603
gbr_sweep,irrelevant,GBR(n=64),456,0.2849508059989231,0.5174600866447607,0.9929438889536912,0.9872335157845769,0.4270795923876618,0.5510002922661201,1.0565322879701853,0.00087787676602602
gbr_sweep,irrelevant,GBR(n=100),456,0.24170892551370304,0.48213576321044743,0.9940146685554029,0.9881050176243975,0.3919960480703243,0.5371237642613432,1.672018051147461,0.001288586761802435
gbr_sweep,irrelevant,"ACGMT (full, d=4)",456,0.2750976531241214,0.3065154950915352,0.9931878782296546,0.9924378221028763,0.4169946100719376,0.4463607800230065,0.33109359815716743,0.00030199624598026276
gbr_sweep,irrelevant,GBR(n=1),789,33.47349377107817,29.81394462487621,0.15831131696426848,0.15926551986337478,4.548436746174617,4.371567789239763,0.01673379587009549,0.00013530394062399864
gbr_sweep,irrelevant,GBR(n=2),789,28.32964574061243,25.261253007702237,0.2876530195098045,0.28764855901323116,4.172192200951551,4.009307862230333,0.032755246851593256,0.00013271905481815338
gbr_sweep,irrelevant,GBR(n=4),789,20.467278501186385,18.397727590221862,0.48535169932355005,0.4811956574054097,3.538689409845083,3.412776193743425,0.06511234631761909,0.0001618531532585621
gbr_sweep,irrelevant,GBR(n=8),789,11.027000658053195,10.077318375247483,0.722726832006697,0.7158259622473512,2.558868516940912,2.4834312867296537,0.12960371794179082,0.00023851776495575905
gbr_sweep,irrelevant,GBR(n=16),789,3.819381981478973,3.683936538892388,0.9039619045449316,0.8961153074559026,1.4697318704048312,1.4555636662527847,0.2595602688379586,0.0003481130115687847
gbr_sweep,irrelevant,GBR(n=32),789,0.8275059426888102,1.0242510263812987,0.9791924203708972,0.9711167654924944,0.6839191585380558,0.7527964639453066,0.5222167940810323,0.0006272369064390659
gbr_sweep,irrelevant,GBR(n=64),789,0.28722031406552107,0.47853555913161466,0.992777865091101,0.9865055983166442,0.42984728718674836,0.5340056909000159,1.0571754877455533,0.000904496293514967
gbr_sweep,irrelevant,GBR(n=100),789,0.24536734650775155,0.45333222557803154,0.993830255062275,0.9872163164654665,0.3962711112501178,0.5252908452423662,1.679532069247216,0.001272697001695633
gbr_sweep,irrelevant,"ACGMT (full, d=4)",789,0.28772214423060927,0.31077957254383126,0.9927652466063486,0.9912362115900051,0.4210170093039519,0.4426460463698886,0.33278329810127616,0.00028416281566023827
gbr_sweep,irrelevant,GBR(n=1),1024,32.62894175447744,36.05178273618128,0.15536974150271032,0.15416333690929662,4.522076687616897,4.758178660346581,0.016809046734124422,0.00013311998918652534
gbr_sweep,irrelevant,GBR(n=2),1024,27.63963705575723,30.5146922643541,0.2845224964131119,0.28407297722290403,4.15791263149704,4.379805790502089,0.03279061382636428,0.00013876007869839668
