experiment,dataset,model,seed,train_mse,test_mse,train_r2,test_r2,train_mae,test_mae,fit_time_s,predict_time_s
main,scaling,ACGMT (full),789,3.551356071824572,3.728710445526436,0.8378561114282694,0.8167348443244161,1.4723596680292834,1.5311501371026115,0.1686463812366128,0.00021190708503127098
main,scaling,Ridge,1024,6.718025721448015,6.096190108769864,0.6831965609611654,0.7016490823174002,2.07150671149647,1.971253444757562,0.00030402978882193565,3.07280570268631e-05
main,scaling,CART,1024,9.236950496827331,10.986418927947717,0.5644110628686858,0.46231857755169214,2.410455529521738,2.667604451258199,0.004474451765418053,8.174311369657516e-05
main,scaling,RandomForest,1024,6.193379308079062,6.879369374787423,0.7079374290266198,0.6633198556106771,1.9237374229077007,2.0309448220262576,0.278405852150172,0.0040154107846319675
main,scaling,GradientBoosting,1024,0.27994991063107205,0.6218386668338083,0.9867983395533321,0.9695668715065994,0.42462104355041813,0.6140559622201204,0.43954724771901965,0.0012222523801028728
main,scaling,RHM (original),1024,3.068115055771138,3.0552690470486503,0.855316213224379,0.8504734419874997,1.365608747435745,1.3648112273725723,0.1889722216874361,0.2749230000190437
main,scaling,"ACGMT (top1, no-std)",1024,3.068115055771138,3.0552690470486503,0.855316213224379,0.8504734419874997,1.365608747435745,1.364811227372572,0.06563014723360538,0.0003775777295231819
main,scaling,"ACGMT (top3, std)",1024,2.9827728568524603,3.2286960696923264,0.8593407143551585,0.8419858275211684,1.358573258700261,1.4247840368975648,0.15084876213222742,0.00031055184081196785
main,scaling,ACGMT (full),1024,3.273817032894393,3.4075388808532208,0.8456158791572315,0.8332331613675934,1.4221049616775898,1.4604924178499314,0.21757872309535742,0.00023624300956726074
main,correlated,Ridge,42,0.7609772034999615,0.684277067641943,0.9481852391325577,0.9539825917464564,0.633912846267053,0.6021258541368711,0.0003141588531434536,3.067776560783386e-05
main,correlated,CART,42,2.4311702620337354,2.8570783482200293,0.8344621820785969,0.807862418631867,1.227821939975488,1.3393556414927081,0.0044378130696713924,8.115218952298164e-05
main,correlated,RandomForest,42,1.834930974218553,2.1091092312777855,0.8750599765668248,0.8581630963003233,1.0565050489055052,1.150015999206637,0.2785877948626876,0.0034456122666597366
main,correlated,GradientBoosting,42,0.20628424459988684,0.3344728046641171,0.9859541537440225,0.9775068136435192,0.36205190188880465,0.45286415825547593,0.4361250218935311,0.0011286670342087746
main,correlated,RHM (original),42,0.2824057983281013,0.25627321370849176,0.9807710548480965,0.9827657104741055,0.42249690996480765,0.3958069574063103,0.17170647205784917,0.27461588475853205
main,correlated,"ACGMT (top1, no-std)",42,0.28240579832810125,0.25627321370849165,0.9807710548480965,0.9827657104741055,0.42249690996480765,0.3958069574063102,0.060811791103333235,0.0003519998863339424
main,correlated,"ACGMT (top3, std)",42,0.2530431359959491,0.24474432078462605,0.9827703516997951,0.9835410247400317,0.4023215765747163,0.39139031326699864,0.17357570677995682,0.0003449171781539917
main,correlated,ACGMT (full),42,0.2552074544026579,0.23660489882803604,0.9826229837626627,0.9840883981956627,0.40419417152166787,0.3831158645654529,0.23905862867832184,0.00017325486987829208
main,correlated,Ridge,123,0.7312600637497815,0.6884419783513647,0.9500818240764348,0.9513793131700645,0.6271090616229776,0.616174565291929,0.0003103017807006836,3.152899444103241e-05
main,correlated,CART,123,2.458610079567995,2.5201948598922437,0.832167327927099,0.8220131704829081,1.2524785603357358,1.2674097886224833,0.0044014947488904,8.180271834135056e-05
main,correlated,RandomForest,123,1.7184679786625543,1.8246120913774586,0.8826918204202062,0.8711381701426413,1.0338037036657926,1.0606419439943457,0.2765203779563308,0.003513710107654333
main,correlated,GradientBoosting,123,0.20526470129015353,0.3300554654202357,0.9859879679229878,0.9766900858382642,0.358918040970799,0.45314983166949024,0.4347348650917411,0.001138885971158743
main,correlated,RHM (original),123,0.25527172440377427,0.276518970210421,0.9825743268656612,0.9804710597611535,0.40186750477834676,0.4137339278980961,0.1701668039895594,0.2753095771186054
main,correlated,"ACGMT (top1, no-std)",123,0.25527172440377427,0.276518970210421,0.9825743268656612,0.9804710597611535,0.40186750477834676,0.4137339278980961,0.09359148889780045,0.0005539590492844582
main,correlated,"ACGMT (top3, std)",123,0.2513527593357231,0.2769230682504681,0.9828418480901926,0.9804425206469338,0.3981047698841266,0.4150308281769359,0.26506544509902596,0.0005672639235854149
main,correlated,ACGMT (full),123,0.2591009907336952,0.2649243592244186,0.982312928766967,0.9812899202713962,0.40473988701981267,0.40574312393024137,0.4172275820747018,0.00022842921316623688
main,correlated,Ridge,456,0.7695716271940917,0.7109757500390163,0.9490413523610058,0.9542003521769965,0.6431681423595184,0.6199110858088629,0.0004896181635558605,4.835100844502449e-05
main,correlated,CART,456,2.4147062882823715,2.9702961535578027,0.8401056346829031,0.8086594124265083,1.2360193590346835,1.3442772917601693,0.006768323946744204,0.00013265805318951607
main,correlated,RandomForest,456,1.721832595343636,2.2413538366454087,0.8859855828633325,0.8556164308565177,1.0397755441092156,1.1306298012104399,0.43206065194681287,0.005672989878803492
main,correlated,GradientBoosting,456,0.20919455755039548,0.37225994169386,0.9861477848591249,0.976019752815402,0.36413098220965506,0.46593456570246167,0.6798864938318729,0.0019215741194784641
main,correlated,RHM (original),456,0.29065289388006965,0.27485482241875164,0.9807538663314663,0.9822943974269978,0.425321915692176,0.4150025928195473,0.24447729298844934,0.35435147024691105
main,correlated,"ACGMT (top1, no-std)",456,0.29065289388006965,0.2748548224187517,0.9807538663314663,0.9822943974269978,0.4253219156921759,0.4150025928195473,0.06079928809776902,0.0003508678637444973
main,correlated,"ACGMT (top3, std)",456,0.2576893514297046,0.24692069755654455,0.9829366099323261,0.9840938583521597,0.4049113591249497,0.39567154716555436,0.17136617377400398,0.0003203507512807846
main,correlated,ACGMT (full),456,0.26582018097851423,0.24425485990959794,0.9823982116035037,0.984265586326534,0.41199668134595524,0.396294340505371,0.25808699801564217,0.00011782115325331688
main,correlated,Ridge,789,0.7318635340452497,0.6704112108828837,0.9525150307717261,0.9567652481789556,0.6310935218940654,0.6236643985670088,0.00031220586970448494,3.082817420363426e-05
main,correlated,CART,789,2.5728615283601592,2.798333875510858,0.8330668972841071,0.8195357287346008,1.283968319475272,1.3267926498622973,0.004432854242622852,8.092168718576431e-05
main,correlated,RandomForest,789,1.8977819804954548,2.056943999259157,0.8768675924489663,0.8673478875738967,1.0828122744943367,1.128929599661335,0.27611839585006237,0.003512678202241659
